inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-5-samples;inf-norm-Clever-20-samples;inf-norm-Clever-100-samples;;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;;2-norm-Clever-5-samples;;2-norm-Clever-20-samples;;2-norm-Clever-100-samples;;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;;1-norm-Clever-1024-samples
0;0;0;0,0025;0,0025;0,0022;;0,0021;0;0;0;;0,003;;0,0027;;0,0026;;0,0024;0;0;0;0,0436;0,0295;0,0298;;0,0222
0;0;0;0,0011;0,001;0,0009;;0,0009;0;0;0;;0,0157;;0,0157;;0,0151;;0,0144;0;0;0;0,2552;0,2465;0,1413;;0,1564
0;0;0;0,0002;0,0001;0,0001;;0,0001;0;0;0;;0,0159;;0,014;;0,0141;;0,0129;0;0;0;0,0043;0,1683;0,0214;;0,1177
0;0;0;0,0005;0,0005;0,0005;;0,0004;0;0;0;;0,0222;;0,0244;;0,021;;0,021;0;0;0;0,0245;0,0197;0,0165;;0,0146
0;0;0;0,0003;0,0003;0,0002;;0,0002;0;0;0;;0,0073;;0,0068;;0,006;;0,0065;0;0;0;0,0925;0,0762;0,0822;;0,0604
0;0;0;0,0008;0,0008;0,0008;;0,0008;0;0;0;;0,0098;;0,0099;;0,0089;;0,0088;0;0;0;0,1177;0,1039;0,0689;;0,0771
0;0;0;0,0001;0,0001;0,0001;;0,0001;0;0;0;;0,012;;0,0107;;0,0105;;0,0093;0;0;0;0,0693;0,0549;0,0513;;0,047
0;0;0;0,0006;0,0005;0,0005;;0,0005;0;0;0;;0,0267;;0,0246;;0,0224;;0,0219;0;0;0;0,0959;0,1114;0,078;;0,09
0;0;0;0,0001;0;0;;0;0;0;0;;0,0113;;0,0118;;0,0111;;0,0109;0;0;0;0,0573;0,052;0,0442;;0,0373
0;0;0;0,0001;0,0001;0,0001;;0,0001;0;0;0;;0,0339;;0,0336;;0,0307;;0,0287;0;0;0;0,0756;0,0687;0,0535;;0,0484
0;0;0;0,0022;0,0021;0,0019;;0,0018;0;0;0;;0,0061;;0,0057;;0,0051;;0,0044;0;0;0;0,0127;0,0766;0,0699;;0,0633
0;0;0;0,0005;0,0004;0,0004;;0,0004;0;0;0;;0,0015;;0,0015;;0,0014;;0,0013;0;0;0;0,0004;0,0196;0,0178;;0,0127
0;0;0;0,0005;0,0004;0,0004;;0,0004;0;0;0;;0,0143;;0,0138;;0,0129;;0,0116;0;0;0;0,138;0,1167;0,11;;0,0981
0;0;0;0,0009;0,0008;0,0008;;0,0007;0;0;0;;0,0153;;0,0155;;0,013;;0,0128;0;0;0;0,0657;0,0605;0,0438;;0,0448
0;0;0;0,0011;0,001;0,0009;;0,0008;0;0;0;;0,0039;;0,0035;;0,0032;;0,003;0;0;0;0,2436;0,1846;0,1533;;0,0077
0;0;0;0,0001;0,0001;0,0001;;0,0001;0;0;0;;0,0173;;0,0145;;0,0152;;0,014;0;0;0;0,0119;0,0032;0,0095;;0,0078
0;0;0;0,0004;0,0003;0,0003;;0,0003;0;0;0;;0,0231;;0,0241;;0,0209;;0,0179;0;0;0;0,0185;0,0954;0,095;;0,0627
0;0;0;0,0008;0,0008;0,0008;;0,0007;0;0;0;;0,031;;0,0312;;0,0297;;0,0289;0;0;0;0,0118;0,003;0,0073;;0,0064
0;0;0;0,0005;0,0005;0,0004;;0,0004;0;0;0;;0,0037;;0,0032;;0,0033;;0,0029;0;0;0;0,0452;0,0343;0,0329;;0,0291
0;0;0;0,0002;0,0002;0,0002;;0,0002;0;0;0;;0,0368;;0,0317;;0,0298;;0,027;0;0;0;0,0908;0,0784;0,0715;;0,0696
0;0;0;0,0007;0,0007;0,0006;;0,0006;0;0;0;;0,0198;;0,0179;;0,0176;;0,0175;0;0;0;0,0188;0,0668;0,0549;;0,0508
0;0;0;0,0004;0,0004;0,0004;;0,0003;0;0;0;;0,0093;;0,0093;;0,0087;;0,0086;0;0;0;0,0022;0,0584;0,0515;;0,0483
0;0;0;0,0003;0,0003;0,0003;;0,0003;0;0;0;;0,0257;;0,0194;;0,0194;;0,0189;0;0;0;0,032;0,0288;0,0247;;0,0232
0;0;0;0,0003;0,0003;0,0003;;0,0003;0;0;0;;0,0071;;0,0065;;0,0063;;0,0059;0;0;0;0,0087;0,0156;0,0098;;0,0021
0;0;0;0,0003;0,0002;0,0002;;0,0002;0;0;0;;0,0041;;0,0039;;0,0037;;0,0037;0;0;0;0,002;0,0146;0,0103;;0,3572
0;0;0;0,0001;0,0001;0,0001;;0,0001;0;0;0;;0,0853;;0,0815;;0,075;;0,0694;0;0;0;0,2275;0,1885;0,1788;;0,1336
0;0;0;0,0009;0,0008;0,0008;;0,0007;0;0;0;;0,0317;;0,0284;;0,0257;;0,0233;0;0;0;0,1327;0,1272;0,112;;0,0864
0;0;0;0,0005;0,0004;0,0004;;0,0004;0;0;0;;0,1069;;0,0895;;0,0842;;0,0686;0;0;0;0,059;0,0564;0,0553;;0,0425
0;0;0;0,0007;0,0007;0,0007;;0,0006;0;0;0;;0,013;;0,0116;;0,0111;;0,0108;0;0;0;0,0388;0,0346;0,0263;;0,0263
7,51E-005;0,0003000498;7,51E-005;0;0;0;0;0;0,0001;0,005;0,0001;0;0,0001;0;0,0001;0;0,0001;0;0,0001;0,0009;0,2;0,0009;0,0006;0,0005;0,0006;0;0,0005
0,0002999902;0,0002999902;0,0014556944;0,0001;0,0001;0,0001;0;0,0001;0,0026;0,005;0,0026;0;0,0021;0;0,0019;0;0,0019;0;0,0017;0,0219;0,2;0,0219;0,0142;0,0069;0,0109;0;0,0027
0,0003000051;0,0003000051;0,0013136864;0,0001;0,0001;0,0001;0;0,0001;0,0036;0,005;0,0036;0;0,0028;0;0,0022;0;0,0024;0;0,0022;0,0229;0,2;0,0229;0,0125;0,0112;0,009;0;0,008
0,0003000051;0,0003000051;0,0034190118;0,0002;0,0002;0,0002;0;0,0002;0,0045;0,005;0,0045;0;0,003;0;0,0026;0;0,0026;0;0,0024;0,0412;0,2;0,0412;0,02;0,0151;0,0124;0;0,0107
0,0003000051;0,0003000051;0,000690639;0,0001;0,0001;0,0001;0;0,0001;0,0048;0,005;0,0048;0;0,0039;0;0,0036;0;0,0031;0;0,0031;0,0564;0,2;0,0564;0,0002;0,0143;0,0138;0;0,0107
0,0003000051;0,0003000051;0,0012138486;0,0001;0,0001;0,0001;0;0,0001;0,0049;0,005;0,0049;0;0,0039;0;0,0042;0;0,0037;0;0,0039;0,0579;0,2;0,0579;0,0366;0,0192;0,0202;0;0,0143
0,0003000051;0,0003000051;0,0020356029;0,0002;0,0002;0,0002;0;0,0002;0,0071;0,01;0,0071;0;0,007;0;0,0061;0;0,0057;0;0,0055;0,0632;0,2;0,0632;0,0299;0,0182;0,0196;0;0,0187
0,0003000051;0,0003000051;0,0037407279;0,0003;0,0002;0,0002;0;0,0002;0,0081;0,0099;0,0081;1;0,0096;0;0,0071;0;0,0059;0;0,0055;0,0887;0,3993;0,0887;0,0391;0,0349;0,0309;0;0,0272
0,0003000051;0,0003000051;0,0027024299;0,0002;0,0002;0,0002;0;0,0002;0,01;0,01;0,0104;0;0,008;0;0,0077;0;0,0077;0;0,0069;0,0954;0,3991;0,0954;0,0436;0,0381;0,0298;0;0,0264
0,0003000498;0,0003000498;0,0031787157;0,0001;0,0001;0,0001;0;0,0001;0,0101;0,015;0,0101;0;0,0075;0;0,0068;0;0,0066;0;0,0064;0,0998;0,5991;0,0998;0,0506;0,0087;0,0433;0;0,0064
0,0006000102;0,0006000102;0,0033079684;0,0004;0,0004;0,0003;0;0,0003;0,0106;0,0149;0,0106;0;0,0101;0;0,009;0;0,0086;0;0,0082;0,1117;0,598;0,1117;0,0444;0,0351;0,0288;0;0,0283
0,0006000102;0,0006000102;0,0037755966;0,0004;0,0004;0,0003;0;0,0003;0,0117;0,015;0,0117;0;0,0091;0;0,0083;0;0,0082;0;0,0074;0,1178;0,5976;0,1178;0,0684;0,0555;0,0404;0;0,0368
0,0006000102;0,0006000102;0,0029635429;0,0003;0,0003;0,0002;0;0,0002;0,0119;0,0149;0,0119;0;0,0105;0;0,0107;0;0,0099;0;0,0095;0,1191;0,3997;0,1191;0,0435;0,0054;0,0369;0;0,0016
0,0006000102;0,0006000102;0,003831327;0,0004;0,0004;0,0004;0;0,0004;0,0119;0,0149;0,0119;0;0,0086;0;0,0081;0;0,0083;0;0,0069;0,1211;0,3992;0,1211;0,0613;0,0431;0,0409;0;0,0344
0,0006000102;0,0006000102;0,0030213743;0,0003;0,0003;0,0002;0;0,0002;0,0122;0,0148;0,0122;0;0,0082;0;0,0078;0;0,0077;0;0,0067;0,1443;0,3988;0,1443;0,0582;0,0496;0,0408;0;0,0372
0,0006000102;0,0006000102;0,0025232434;0,0004;0,0003;0,0003;0;0,0003;0,0131;0,0149;0,0131;0;0,0112;0;0,0109;0;0,0091;0;0,0092;0,1452;0,3981;0,1452;0,0443;0,0373;0,0407;0;0,0306
0,0006000102;0,0006000102;0,0030369163;0,0004;0,0003;0,0003;0;0,0003;0,0132;0,015;0,0132;0;0,0118;0;0,0119;0;0,0112;0;0,0107;0,1471;0,5923;0,1471;0,039;0,0399;0,0327;0;0,0299
0,0006000102;0,0006000102;0,0029374361;0,0003;0,0003;0,0003;0;0,0003;0,0155;0,0196;0,0155;0;0,0131;0;0,0108;0;0,0102;0;0,0097;0,1757;0,5979;0,1757;0,07;0,0683;0,0631;0;0,06
0,0006000102;0,0006000102;0,0036324114;0,0005;0,0005;0,0005;0;0,0004;0,0156;0,0198;0,0156;0;0,0114;0;0,0102;0;0,0091;0;0,0086;0,1803;0,3994;0,1803;0,0677;0,0495;0,0482;0;0,0407
0,0006000102;0,0006000102;0,0030904114;0,0004;0,0004;0,0004;0;0,0004;0,0156;0,0199;0,0156;0;0,0152;0;0,0146;0;0,0134;0;0,0133;0,2032;0,5978;0,2032;0,0615;0,0634;0,0486;0;0,0446
0,0006000102;0,0006000102;0,0034193397;0,0003;0,0003;0,0003;0;0,0003;0,0161;0,0199;0,0161;0;0,0112;0;0,013;0;0,0122;0;0,011;0,2326;0,9645;0,2326;0,0638;0,0496;0,0397;0;0,0443
0,0006000996;0,0006000996;0,0041995645;0,0005;0,0004;0,0004;0;0,0004;0,0163;0,0199;0,0163;0;0,0152;0;0,0037;0;0,0132;0;0,0128;0,2377;0,9941;0,2377;0,1105;0,0951;0,0733;0;0,0619
0,0006000996;0,0006000996;0,0044107437;0,0006;0,0006;0,0005;0;0,0005;0,0167;0,0199;0,0167;0;0,0151;0;0,0138;0;0,0125;0;0,0113;0,262;0,7808;0,262;0,0694;0,0462;0,0412;0;0,0379
0,0006000996;0,0006000996;0,0040230751;0,0004;0,0003;0,0003;0;0,0003;0,0174;0,0197;0,0174;0;0,0134;0;0,0135;0;0,0127;0;0,0108;0,2628;0,7975;0,2628;0,0787;0,0656;0,0567;0;0,0596
0,0006000996;0,0006000996;0,0037283003;0,0005;0,0005;0,0004;0;0,0004;0,0183;0,0199;0,0183;0;0,0152;0;0,0147;0;0,0134;0;0,013;0,264;0,9925;0,264;0,1202;0,1101;0,0846;0;0,0733
0,0006000996;0,0006000996;0,0059168637;0,0005;0,0005;0,0004;0;0,0004;0,0186;0,0199;0,0186;0;0,0112;0;0,0105;0;0,0095;0;0,0097;0,2853;0,9901;0,2853;0,0689;0,0655;0,0514;0;0,0442
0,0006000996;0,0006000996;0,00644885;0,0005;0,0004;0,0004;0;0,0004;0,0196;0,0199;0,0196;0;0,0148;0;0,0138;0;0,0126;0;0,0122;0,2867;0,9958;0,2867;0,1532;0,1227;0,1444;0;0,1144
0,0006000996;0,0006000996;0,0027471483;0,0003;0,0003;0,0003;0;0,0003;0,0199;0,0199;0,0214;0;0,0185;0;0,0155;0;0,0144;0;0,0135;0,2969;0,5948;0,2969;0,06;0,0504;0,0541;0;0,0412
0,0009000152;0,0009000152;0,005197823;0,0006;0,0005;0,0005;0;0,0005;0,0199;0,0199;0,0202;0;0,017;0;0,0148;0;0,0156;0;0,0148;0,305;1,1677;0,305;0,1352;0,0794;0,0746;0;0,0727
0,0009000152;0,0009000152;0,0041100532;0,0005;0,0004;0,0004;0;0,0004;0,0209;0,0248;0,0209;0;0,0193;0;0,0192;0;0,016;0;0,0154;0,3066;0,7957;0,3066;0,0872;0,076;0,0635;0;0,0514
0,0009000152;0,0009000152;0,0070306957;0,0007;0,0006;0,0006;0;0,0006;0,0214;0,029;0,0214;0;0,0111;0;0,0116;0;0,011;0;0,0098;0,3072;0,798;0,3072;0,0872;0,0882;0,0712;0;0,0631
0,0009000152;0,0009000152;0,0054431856;0,0006;0,0006;0,0005;0;0,0005;0,0218;0,0249;0,0218;0;0,0166;0;0,0165;0;0,0163;0;0,0152;0,3138;0,7966;0,3138;0,0766;0,0631;0,0562;0;0,0484
0,0009000152;0,0009000152;0,003785789;0,0005;0,0005;0,0005;0;0,0005;0,0227;0,0249;0,0227;0;0,0178;0;0,0178;0;0,0167;0;0,016;0,3156;0,9931;0,3156;0,1172;0,0911;0,0801;0;0,0784
0,0009000152;0,0009000152;0,0059434175;0,0006;0,0006;0,0006;0;0,0005;0,0236;0,0247;0,0236;0;0,0148;0;0,0139;0;0,0128;0;0,013;0,3225;0,7957;0,3225;0,0931;0,0695;0,0577;0;0,0557
0,0009000152;0,0009000152;0,0046393871;0,0006;0,0005;0,0005;0;0,0005;0,0242;0,0249;0,0242;0;0,0211;0;0,0208;0;0,0197;0;0,019;0,3269;0,5972;0,3269;0,0611;0,0544;0,0451;0;0,0432
0,0009000152;0,0009000152;0,0051026344;0,0005;0,0005;0,0004;0;0,0004;0,0248;0,0248;0,027;1;0,0258;0;0,022;0;0,0209;0;0,0186;0,327;0,7959;0,327;0,0885;0,0772;0,0654;0;0,0063
0,0009000152;0,0009000152;0,0046799779;0,0007;0,0007;0,0006;0;0,0006;0,0249;0,0249;0,0255;0;0,0228;0;0,0224;0;0,0202;0;0,0193;0,3305;0,599;0,3305;0,0067;0,0819;0,0876;0;0,077
0,0009000152;0,0009000152;0,0050593913;0,0007;0,0006;0,0006;0;0,0005;0,0249;0,0296;0,0249;0;0,0158;0;0,0131;0;0,0124;0;0,0114;0,3501;1,1815;0,3501;0,1776;0,1522;0,1207;0;0,0992
0,0009000152;0,0009000152;0,0044367388;0,0006;0,0006;0,0006;0;0,0006;0,0252;0,0296;0,0252;0;0,0176;0;0,018;0;0,0149;0;0,0152;0,3619;0,988;0,3619;0,0627;0,0576;0,044;0;0,0465
0,0009001493;0,0009001493;0,0044980645;0,0005;0,0005;0,0004;0;0,0004;0,0255;0,0296;0,0255;0;0,023;0;0,0197;0;0,0177;0;0,019;0,3639;0,7981;0,3639;0,0071;0,0021;0,0747;0;0,0156
0,0009001493;0,0009001493;0,0149867833;0,0006;0,0005;0,0005;0;0,0004;0,0258;0,0287;0,0258;0;0,0139;0;0,014;0;0,0111;0;0,0109;0,3763;1,1652;0,3763;0,1416;0,1019;0,1093;0;0,0955
0,0009001493;0,0009001493;0,002528131;0,0005;0,0005;0,0004;0;0,0004;0,0262;0,0297;0,0262;0;0,0241;0;0,0221;0;0,019;0;0,0188;0,3855;0,7955;0,3855;0,0718;0,062;0,0489;0;0,0389
0,0009001493;0,0009001493;0,0045979023;0,0007;0,0006;0,0006;0;0,0006;0,0262;0,0297;0,0262;0;0,0193;0;0,0181;0;0,0171;0;0,0158;0,3921;1,5697;0,3921;0,2061;0,1833;0,1498;0;0,1097
0,0009001493;0,0009001493;0,0065463185;0,0008;0,0007;0,0007;0;0,0006;0,0269;0,0296;0,0269;0;0,0167;0;0,0159;0;0,016;0;0,0151;0,4049;0,7968;0,4049;0,0965;0,0803;0,0691;0;0,0666
0,0009001493;0,0009001493;0,006047219;0,0006;0,0006;0,0005;0;0,0005;0,0274;0,0299;0,0274;0;0,0265;0;0,0233;0;0,0232;0;0,0221;0,4177;0,9931;0,4177;0,1252;0,1047;0,0939;0;0,0819
0,0009001493;0,0009001493;0,0049238801;0,0006;0,0005;0,0006;0;0,0005;0,0279;0,0294;0,0279;0;0,0192;0;0,0205;0;0,0178;0;0,0156;0,4181;0,9916;0,4181;0,008;0,1225;0,0996;0;0,0998
0,0009001493;0,0009001493;0,0037190914;0,0005;0,0005;0,0004;0;0,0004;0,0285;0,0285;0,0485;0;0,0159;0;0,0137;0;0,0128;0;0,0126;0,4182;0,7984;0,4182;0,006;0,0041;0,0221;0;0,0038
0,0009001493;0,0009001493;0,0036413074;0,0004;0,0004;0,0003;0;0,0003;0,0288;0,0297;0,0288;0;0,0204;0;0,0196;0;0,0183;0;0,0167;0,4231;1,5048;0,4231;0,1738;0,1492;0,1203;0;0,1016
0,0012000203;0,0012000203;0,0050637126;0,0009;0,0009;0,0009;0;0,0008;0,0289;0,0289;0,0379;0;0,0182;0;0,0162;0;0,0146;0;0,0139;0,433;1,1785;0,433;0,1017;0,0848;0,063;0;0,0559
0,0012000203;0,0012000203;0,0128883719;0,0009;0,0009;0,0008;0;0,0007;0,0297;0,0297;0,0298;0;0,0206;0;0,0182;0;0,0188;0;0,0175;0,4408;0,9899;0,4408;0,1391;0,1142;0,1038;0;0,0915
0,0012000203;0,0012000203;0,0041970611;0,0008;0,0007;0,0007;0;0,0007;0,0309;0,0339;0,0309;0;0,0261;0;0,0233;0;0,0208;0;0,0211;0,4651;0,9912;0,4651;0,1571;0,142;0,1244;0;0,1038
0,0012000203;0,0012000203;0,0050761402;0,0007;0,0006;0,0005;0;0,0005;0,031;0,0346;0,031;0;0,0271;0;0,0266;0;0,0252;0;0,0231;0,5262;1,1948;0,5262;0,1992;0,1641;0,119;0;0,1303
0,0012000203;0,0012000203;0,0051708817;0,0008;0,0008;0,0008;0;0,0007;0,031;0,0344;0,031;0;0,0245;0;0,0219;0;0,0199;0;0,0208;0,551;1,1811;0,551;0,1955;0,1762;0,1195;0;0,1205
0,0012000203;0,0012000203;0,0068569183;0,0008;0,0007;0,0007;0;0,0007;0,0314;0,034;0,0314;0;0,0256;0;0,0279;0;0,0261;0;0,0241;0,572;1,1861;0,572;0,1382;0,1321;0,0975;0;0,0896
0,0012000203;0,0012000203;0,0051434934;0,0009;0,0008;0,0007;0;0,0007;0,0323;0,0344;0,0323;0;0,029;0;0,0243;0;0,0251;0;0,0239;0,5966;1,5717;0,5966;0,21;0,1641;0,1271;0;0,131
0,0012000203;0,0012000203;0,0041412711;0,0007;0,0006;0,0006;0;0,0006;0,0329;0,034;0,0329;0;0,0215;0;0,0187;0;0,0158;0;0,0151;0,5995;0,9979;0,5995;0,1214;0,0914;0,0862;0;0,0855
0,0012000203;0,0012000203;0,0062949657;0,0007;0,0007;0,0006;0;0,0006;0,0329;0,0347;0,0329;1;0,0343;0;0,0269;0;0,0244;0;0,0213;0,6099;1,1907;0,6099;0,142;0,1073;0,1049;0;0,096
0,0012000203;0,0012000203;0,0077812821;0,001;0,0009;0,0007;0;0,0007;0,0335;0,0345;0,0335;0;0,0266;0;0,0246;0;0,0199;0;0,0208;0,6202;1,7896;0,6202;0,0136;0,0137;0,0091;0;0,1602
0,0012000203;0,0012000203;0,007160604;0,001;0,001;0,0009;0;0,0009;0,0338;0,0342;0,0338;0;0,0257;0;0,0195;0;0,0192;0;0,0165;0,6239;0,7783;0,6239;0,0812;0,0764;0,056;0;0,0516
0,0012001991;0,0012001991;0,0084915757;0,0009;0,0008;0,0008;0;0,0007;0,0368;0,0395;0,0368;1;0,0374;0;0,0337;0;0,0327;0;0,0317;0,6244;1,1914;0,6244;0,1683;0,0063;0,1149;0;0,0992
0,0012001991;0,0012001991;0,0055882633;0,0006;0,0006;0,0005;0;0,0005;0,0381;0,0397;0,0381;0;0,0329;0;0,0298;0;0,0282;0;0,0258;0,6359;1,5643;0,6359;0,2717;0,2358;0,201;0;0,1524
0,0012001991;0,0012001991;0,0084497929;0,0009;0,0009;0,0008;0;0,0008;0,0389;0,039;0,0389;0;0,0262;0;0,026;0;0,0231;0;0,0217;0,6367;1,3748;0,6367;0,0073;0,1613;0,1196;0;0,1137
0,0012001991;0,0012001991;0,0056533813;0,0006;0,0006;0,0006;0;0,0005;0,0391;0,0391;0,0402;0;0,0258;0;0,0229;0;0,0233;0;0,0213;0,6671;1,3947;0,6671;0,1837;0,1542;0,1381;0;0,1296
0,0012001991;0,0012001991;0,0079025701;0,0009;0,0008;0,0007;0;0,0007;0,0392;0,0392;0,0426;0;0,0307;0;0,0315;0;0,0256;0;0,026;0,6862;1,39;0,6862;0,195;0,1678;0,1358;0;0,1402
0,0012001991;0,0012001991;0,005647067;0,0007;0,0007;0,0006;0;0,0006;0,0395;0,0398;0,0395;0;0,0314;0;0,0317;0;0,0288;0;0,0289;0,7064;0,9915;0,7064;0,128;0,1056;0,0887;0;0,0755
0,0012001991;0,0012001991;0,0048680156;0,0009;0,0008;0,0008;0;0,0007;0,0407;0,044;0,0407;0;0,0342;0;0,0333;0;0,0325;0;0,0305;0,7092;1,7564;0,7092;0,1857;0,1838;0,1453;0;0,1259
0,0015000254;0,0015000254;0,0061315596;0,0011;0,0007;0,0008;0;0,0007;0,0416;0,0432;0,0416;0;0,0338;0;0,0271;0;0,0234;0;0,0232;0,7278;2,1406;0,7278;0,2132;0,1596;0,1421;0;0,1035
0,0015000254;0,0015000254;0,0080038644;0,0012;0,0012;0,0011;0;0,001;0,0417;0,0469;0,0417;0;0,0284;0;0,0257;0;0,0201;0;0,0179;0,7604;1,78;0,7604;0,1944;0,0061;0,1688;0;0,0716
0,0015000254;0,0015000254;0,0178461112;0,0016;0,0014;0,0011;0;0,001;0,0421;0,0496;0,0421;0;0,0358;0;0,0341;0;0,0324;0;0,0306;0,7619;1,5815;0,7619;0,2095;0,1984;0,0047;0;0,1572
0,0015000254;0,0015000254;0,0078602582;0,0013;0,0012;0,0011;0;0,001;0,0435;0,0441;0,0435;0;0,0264;0;0,0252;0;0,0261;0;0,0237;0,7787;1,1847;0,7787;0,1166;0,1025;0,0856;0;0,0817
0,0015000254;0,0015000254;0,0085087419;0,0013;0,0013;0,0011;0;0,001;0,0435;0,0444;0,0435;0;0,0358;0;0,032;0;0,0322;0;0,0312;0,7973;2,6416;0,7973;0,4636;0,3006;0,2767;0;0,2241
0,0015000254;0,0015000254;0,0092319399;0,0009;0,0008;0,0009;0;0,0008;0,0436;0,0445;0,0436;0;0,0279;0;0,0274;0;0,0196;0;0,0209;0,8099;1,9486;0,8099;0,2573;0,1111;0,2625;0;0,1332
0,0015000254;0,0015000254;0,0082516074;0,0011;0,001;0,0009;0;0,0009;0,044;0,0445;0,044;0;0,04;0;0,0381;0;0,0363;0;0,0333;0,8128;1,7683;0,8128;0,3255;0,267;0,218;0;0,1612
0,0015000254;0,0015000254;0,0189152807;0,0012;0,0012;0,0011;0;0,0011;0,044;0,0443;0,044;0;0,0359;0;0,0334;0;0,027;0;0,0273;0,8177;1,1834;0,8177;0,1018;0,1168;0,1099;0;0,0946
0,0015000254;0,0015000254;0,005892992;0,0008;0,0008;0,0007;0;0,0007;0,0442;0,0486;0,0442;0;0,0327;0;0,0334;0;0,0306;0;0,0295;0,832;1,92;0,832;0,2891;0,2436;0,2243;0;0,153
0,0015000254;0,0015000254;0,0077020675;0,0007;0,0006;0,0006;0;0,0006;0,0461;0,0613;0,0461;0;0,045;0;0,0402;0;0,0388;0;0,0365;0,8555;1,3803;0,8555;0,1473;0,1413;0,1097;0;0,0985
0,0015000254;0,0015000254;0,0066431612;0,001;0,0009;0,0009;0;0,0009;0,0463;0,0531;0,0463;1;0,0507;0;0,0443;0;0,0416;0;0,0364;0,8726;2,1538;0,8726;0,2685;0,2453;0,2165;0;0,0032
