inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-5-samples;inf-norm-Clever-20-samples;inf-norm-Clever-100-samples;;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;;2-norm-Clever-5-samples;;2-norm-Clever-20-samples;;2-norm-Clever-100-samples;;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;;1-norm-Clever-1024-samples
0,0015000254;0,0015000254;0,0067013502;0,0012;0,0011;0,001;0;0,0009;0,0464;0,0534;0,0464;0;0,0347;0;0,0325;0;0,0333;0;0,0314;0,893;2,1629;0,893;0,401;0,0035;0,2204;0;0,2127
0,0015002489;0,0015002489;0,0078338385;0,0011;0,0011;0,001;0;0,001;0,0464;0,049;0,0464;0;0,0314;0;0,0314;0;0,03;0;0,0276;0,898;1,7709;0,898;0,2056;0,1679;0,1668;0;0,1399
0,0015002489;0,0015002489;0,0078484416;0,001;0,001;0,0008;0;0,0009;0,0471;0,0493;0,0471;0;0,0435;0;0,0369;0;0,0374;0;0,0357;0,9058;1,589;0,9058;0,0112;0,0034;0,002;0;0,1351
0,0015002489;0,0015002489;0,0080402195;0,001;0,0009;0,0009;0;0,0009;0,0475;0,0577;0,0475;0;0,0366;0;0,0346;0;0,0314;0;0,0288;0,9189;4,7011;0,9189;0,2502;0,2008;0,1937;0;0,1184
0,0017999411;0,0017999411;0,0066601038;0,0014;0,0013;0,0012;0;0,0011;0,048;0,049;0,048;1;0,0486;0;0,0335;0;0,032;0;0,0259;0,9204;2,2735;0,9204;0,3599;0,2513;0,1996;0;0,1438
0,0018000305;0,0018000305;0,0086573958;0,0012;0,0011;0,001;0;0,001;0,0481;0,0491;0,0481;0;0,0465;0;0,0433;0;0,042;0;0,0397;0,9267;1,3876;0,9267;0,2347;0,0219;0,1713;0;0,0108
0,0018000305;0,0018000305;0,0081317425;0,0014;0,0012;0,0011;0;0,001;0,0484;0,0489;0,0484;0;0,0395;0;0,0352;0;0,0351;0;0,0274;0,9407;1,7811;0,9407;0,2077;0,1192;0,1478;0;0,1037
0,0018000305;0,0018000305;0,0074540377;0,001;0,0009;0,0008;0;0,0008;0,0487;0,0492;0,0487;0;0,045;0;0,0385;0;0,0353;0;0,0314;0,9565;1,7744;0,9565;0,0049;0,3088;0,278;0;0,2399
0,0018000305;0,0018000305;0,0162129253;0,0012;0,0012;0,0011;0;0,001;0,049;0,049;0,0491;1;0,0633;0;0,0415;0;0,0368;0;0,0335;0,9576;1,7737;0,9576;0,2568;0,191;0,0025;0;0,133
0,0018000305;0,0018000305;0,0077204704;0,0011;0,001;0,0011;0;0,001;0,0496;0,0528;0,0496;1;0,0871;1;0,0602;0;0,0404;0;0,0367;0,9625;2,5121;0,9625;0,2899;0,0069;0,2135;0;0,2027
0,0018000305;0,0018000305;0,0083598793;0,002;0,0014;0,0013;0;0,0012;0,05;0,0542;0,05;1;0,0524;0;0,0441;0;0,0405;0;0,0425;0,9629;1,7735;0,9629;0,3861;0,0075;0,2992;0;0,2503
0,0018000305;0,0018000305;0,0057377815;0,0007;0,0007;0,0007;0;0,0006;0,051;0,0588;0,051;0;0,0443;0;0,0421;0;0,038;0;0,0364;0,9663;1,3775;0,9663;0,1809;0,1327;0,1281;0;0,0971
0,0018000305;0,0018000305;0,0060862601;0,0009;0,0009;0,0008;0;0,0008;0,0511;0,0533;0,0511;1;0,0549;0;0,0435;0;0,0367;0;0,0339;0,9677;1,9504;0,9677;0,2833;0,0114;0,0017;0;0,1895
0,0018000305;0,0018000305;0,0078147054;0,0012;0,0011;0,0011;0;0,001;0,0511;0,0538;0,0511;0;0,041;0;0,0375;0;0,0357;0;0,0353;0,9693;2,8708;0,9693;0,4458;0,3583;0,3299;0;0,2934
0,0018000305;0,0018000305;0,0092167854;0,0013;0,0014;0,0013;0;0,0012;0,052;0,0541;0,052;0;0,046;0;0,0393;0;0,0395;0;0,0336;0,9695;2,1668;0,9695;0,0078;0,1768;0,0051;0;0,1603
0,0018000305;0,0018000305;0,0175863802;0,0018;0,0018;0,0017;0;0,0016;0,0527;0,0584;0,0527;0;0,0353;0;0,0331;0;0,0301;0;0,0297;0,9736;2,388;0,9736;0,2445;0,2347;0,2144;0;0,1494
0,0018000305;0,0018000305;0,0086031854;0,0011;0,0011;0,0011;0;0,001;0,053;0,0665;0,053;0;0,0397;0;0,0378;0;0,0357;0;0,0314;0,9736;1,5857;0,9736;0,2015;0,2265;0,1723;0;0,1603
0,0018000305;0,0018000305;0,0084465146;0,0012;0,0011;0,001;0;0,0009;0,0534;0,0585;0,0534;1;0,0546;0;0,0494;0;0,0462;0;0,0406;0,977;1,9758;0,977;0,0061;0,229;0,211;0;0,1827
0,0018000305;0,0018000305;0,0070655644;0,0013;0,0011;0,001;0;0,001;0,0543;0,0577;0,0543;1;0,0559;0;0,0531;0;0,0478;0;0,0429;0,9782;2,6524;0,9782;0,3523;0,2944;0,2468;0;0,1876
0,0018000305;0,0018000305;0,0087210536;0,0014;0,0013;0,0012;0;0,0012;0,0545;0,0676;0,0545;0;0,0448;0;0,0395;0;0,0383;0;0,0375;0,9789;2,3575;0,9789;0,0257;0,3321;0,3073;0;0,2657
0,0018002987;0,0018002987;0,0096431375;0,0016;0,0013;0,0014;0;0,0013;0,0548;0,0575;0,0548;0;0,0525;0;0,0459;0;0,0425;0;0,0388;0,9967;2,1216;0,9967;0,337;0,0192;0,2316;0;0,2173
0,0018002987;0,0018002987;0,0057286918;0,0011;0,0011;0,0009;0;0,0009;0,0561;0,0588;0,0561;0;0,0386;0;0,0373;0;0,0363;0;0,0342;1,0096;2,69;1,0096;0,3575;0,2963;0,2748;0;0,2417
0,0018002987;0,0018002987;0,0073984861;0,0012;0,0012;0,0011;0;0,0011;0,0566;0,0627;0,0566;1;0,0574;0;0,051;0;0,048;0;0,0458;1,0296;2,7166;1,0296;0,2699;0,0147;0,2146;0;0,1617
0,0021000355;0,0021000355;0,0103095472;0,0015;0,0015;0,0015;0;0,0014;0,0568;0,0632;0,0568;0;0,0506;0;0,0477;0;0,0448;0;0,0417;1,0314;2,3992;1,0314;0,0026;0,272;0,2758;0;0,2307
0,0021000355;0,0021000355;0,0091153085;0,0018;0,0015;0,0015;0;0,0014;0,0576;0,068;0,0576;0;0,0458;0;0,0366;0;0,0296;0;0,0303;1,0534;2,7245;1,0534;0,4291;0,5018;0,3964;0;0,3507
0,0021000355;0,0021000355;0,0081254244;0,0014;0,001;0,001;0;0,0009;0,0577;0,0638;0,0577;0;0,0489;0;0,0479;0;0,0387;0;0,0293;1,0647;3,0305;1,0647;0,3535;0,3127;0,2904;0;0,2498
0,0021000355;0,0021000355;0,0147573352;0,0014;0,0014;0,0013;0;0,0012;0,0582;0,0622;0,0582;0;0,0532;0;0,045;0;0,043;0;0,0385;1,0676;2,5835;1,0676;0,3508;0,346;0,2934;0;0,236
0,0021000355;0,0021000355;0,00815171;0,0013;0,0012;0,0012;0;0,0011;0,0593;0,062;0,0593;0;0,0539;0;0,052;0;0,0466;0;0,0419;1,0709;2,3261;1,0709;0,0188;0,2304;0,2473;0;0,2003
0,0021000355;0,0021000355;0,0082383454;0,0011;0,001;0,001;0;0,0009;0,062;0,071;0,062;0;0,0401;0;0,0371;0;0,0345;0;0,0319;1,0806;2,1443;1,0806;0,3874;0,3021;0,2396;0;0,2253
0,0021000355;0,0021000355;0,0150415599;0,0021;0,0019;0,0019;0;0,0018;0,0621;0,0621;0,0624;0;0,0485;0;0,0401;0;0,0383;0;0,034;1,1506;1,7851;1,1506;0,3838;0,0071;0,2594;0;0,0247
0,0021000355;0,0021000355;0,0070152879;0,0015;0,0014;0,0015;0;0,0013;0,0622;0,071;0,0622;1;0,0739;0;0,0606;1;0,0656;0;0,0603;1,1645;1,9626;1,1645;0,0044;0,0131;0,0086;0;0,0018
0,0021000355;0,0021000355;0,0091186464;0,0012;0,0011;0,001;0;0,001;0,0627;0,0682;0,0627;0;0,0515;0;0,0439;0;0,0377;0;0,034;1,1691;1,5684;1,1691;0,2572;0,1852;0,1112;0;0,093
0,0021000355;0,0021000355;0,0094575286;0,0017;0,0014;0,0014;0;0,0013;0,0627;0,063;0,0627;1;0,0721;0;0,012;1;0,0636;0;0,059;1,1707;2,2888;1,1707;0,2916;0,0077;0,2022;0;0,1734
0,0021000355;0,0021000355;0,0082204491;0,0017;0,0015;0,0015;0;0,0013;0,0636;0,0786;0,0636;1;0,0719;1;0,0642;0;0,0569;0;0,0467;1,1752;2,3687;1,1752;0,4549;0,0198;0,3235;0;0,2782
0,0021000355;0,0021000355;0,0182171911;0,0014;0,0014;0,0013;0;0,0013;0,0652;0,0692;0,0652;1;0,0805;0;0,0629;0;0,0561;0;0,0452;1,1902;1,587;1,1902;0,2136;0,1252;0,1111;0;0,109
0,0021000355;0,0021000355;0,0094188601;0,0025;0,0021;0,0021;0;0,0017;0,0654;0,0756;0,0654;0;0,0494;0;0,0478;0;0,0397;0;0,0389;1,1912;5,2502;1,1912;0,0078;0,0022;0,4771;0;0,5613
0,0021000355;0,0021000355;0,0071187615;0,0012;0,001;0,001;0;0,0009;0,0654;0,0654;0,0674;0;0,0434;0;0,042;0;0,0422;0;0,0403;1,1914;1,9294;1,1914;0,2428;0,0052;0,2403;0;0,0072
0,0021000355;0,0021000355;0,0091200173;0,0017;0,0017;0,0014;0;0,0013;0,0656;0,0753;0,0656;0;0,0483;0;0,0408;0;0,0422;0;0,0336;1,1979;4,1641;1,1979;0,0092;0,6553;0,2782;0;0,0047
0,0021003485;0,0021003485;0,0101578236;0,002;0,0018;0,0017;0;0,0016;0,0668;0,0766;0,0668;0;0,0624;0;0,0576;0;0,052;0;0,0476;1,2019;1,7738;1,2019;0,004;0,0047;0,1854;0;0,1721
0,0021003485;0,0021003485;0,0104550123;0,0016;0,0012;0,0011;0;0,001;0,067;0,0749;0,067;0;0,0534;0;0,0521;0;0,0489;0;0,045;1,222;2,6499;1,222;0,306;0,2432;0,2321;0;0,217
0,0021003485;0,0021003485;0,0101118386;0,0013;0,0011;0,0011;0;0,001;0,068;0,068;0,0683;1;0,069;0;0,0599;0;0,0512;0;0,0468;1,2487;2,7716;1,2487;0,7568;0,0067;0,4979;0;0,3722
0,0021003485;0,0021003485;0,0078934431;0,0015;0,0015;0,0015;0;0,0013;0,0682;0,0729;0,0682;0;0,048;0;0,0457;0;0,0421;0;0,0407;1,2506;2,5971;1,2506;0,3464;0,2929;0,2441;0;0,2095
0,0021003485;0,0021003485;0,0085371733;0,0016;0,0013;0,0012;0;0,0012;0,0685;0,0685;0,0704;0;0,0594;0;0,0574;0;0,0539;0;0,0504;1,2537;2,166;1,2537;0,1958;0,1486;0,1742;0;0,151
0,0024000406;0,0024000406;0,0082051754;0,0019;0,0016;0,0013;0;0,0012;0,0686;0,0813;0,0686;0;0,0529;0;0,0497;0;0,0421;0;0,0416;1,2602;2,3408;1,2602;0,1843;0,1902;0,158;0;0,1292
0,0024000406;0,0024000406;0,0077917576;0,0012;0,0011;0,001;0;0,0009;0,0691;0,0725;0,0691;0;0,0566;0;0,0485;0;0,047;0;0,0409;1,2698;1,9329;1,2698;0,3719;0,2572;0,2347;0;0,2177
0,0024000406;0,0024000406;0,0077639222;0,0014;0,0012;0,0011;0;0,001;0,0691;0,0691;0,0731;0;0,0574;0;0,0527;0;0,0509;0;0,0488;1,2712;1,9826;1,2712;0,3736;0,274;0,2236;0;0,2171
0,0024000406;0,0024000406;0,0122228414;0,002;0,0021;0,0019;0;0,0017;0,0693;0,0801;0,0693;0;0,0576;0;0,0577;0;0,0519;0;0,0484;1,3004;3,308;1,3004;0,4081;0,3694;0,371;0;0,3024
0,0024000406;0,0024000406;0,0095588863;0,0017;0,0015;0,0014;0;0,0014;0,0702;0,0811;0,0702;0;0,0535;0;0,0552;0;0,0506;0;0,046;1,3019;2,1167;1,3019;0,0098;0,3095;0,2802;0;0,2425
0,0024000406;0,0024000406;0,0086883977;0,0017;0,0016;0,0014;0;0,0014;0,0703;0,0764;0,0703;1;0,0918;1;0,081;0;0,0696;0;0,0618;1,3032;3,4752;1,3032;0,509;0,432;0,3682;0;0,3424
0,0024000406;0,0024000406;0,0065779984;0,001;0,001;0,0009;0;0,0008;0,0706;0,0756;0,0706;0;0,049;0;0,0523;0;0,0481;0;0,0456;1,3147;2,5657;1,3147;0,3659;0,0049;0,3213;0;0,0014
0,0024000406;0,0024000406;0,007285744;0,0014;0,0012;0,0012;0;0,0011;0,0709;0,0773;0,0709;0;0,0689;0;0,0618;0;0,0604;0;0,0503;1,3226;3,9032;1,3226;0,0346;0,194;0,5419;0;0,0042
0,0024000406;0,0024000406;0;0,002;0,0016;0,0016;0;0,0015;0,0713;0,0794;0,0713;0;0,0453;0;0,0397;0;0,0366;0;0,038;1,3331;2,5409;1,3331;0,0098;0,2212;0,1681;0;0,1532
0,0024000406;0,0024000406;0,0252404064;0,002;0,0018;0,0018;0;0,0017;0,0722;0,0722;0,0748;0;0,0443;0;0,0406;0;0,0373;0;0,0366;1,3543;2,5088;1,3543;0,0377;0,0078;0,446;0;0,3162
0,0024000406;0,0024000406;0,0098095983;0,0024;0,002;0,0018;0;0,0016;0,0723;0,0738;0,0723;0;0,0607;0;0,0564;0;0,0533;0;0,0487;1,3556;2,31;1,3556;0,36;0,3734;0,3387;0;0,2494
0,0024000406;0,0024000406;0,0123329163;0,0025;0,002;0,0019;0;0,0018;0,0725;0,0874;0,0725;0;0,0642;0;0,06;0;0,0501;0;0,0485;1,3571;2,6873;1,3571;0,0292;0,2671;0,0048;0;0,2227
0,0024000406;0,0024000406;0,009462744;0,0013;0,0014;0,0014;0;0,0012;0,0726;0,0772;0,0726;1;0,0966;1;0,0878;0;0,0604;0;0,0571;1,3678;2,754;1,3678;0,237;0,2048;0,1685;0;0,1537
0,0024000406;0,0024000406;0,0112523735;0,0028;0,002;0,0017;0;0,0017;0,0726;0,0802;0,0726;0;0,0343;0;0,0282;0;0,0281;0;0,0274;1,372;2,8308;1,372;0,2646;0,2066;0,1988;0;0,1671
0,0024000406;0,0024000406;0,0168492496;0,003;0,0026;0,0024;0;0,0022;0,0728;0,0731;0,0728;1;0,1488;1;0,1077;1;0,0811;1;0,0806;1,3721;2,5466;1,3721;0,0062;0,0072;0,574;0;0,4619
0,0024000406;0,0024000406;0,0115215778;0,0022;0,0022;0,0019;0;0,0019;0,0744;0,0744;0,0746;0;0,0494;0;0,0431;0;0,0399;0;0,0414;1,39;2,6237;1,39;0,4141;0,292;0,2311;0;0,252
0,0024003983;0,0024003983;0,0112482905;0,0014;0,0014;0,0013;0;0,0013;0,0744;0,0775;0,0744;0;0,0698;0;0,0691;0;0,0651;0;0,0601;1,3952;2,6952;1,3952;0,0753;0,0912;0,0057;0;0,2755
0,0024003983;0,0024003983;0,0094336271;0,0034;0,003;0,0023;0;0,0023;0,0747;0,0747;0,0776;0;0,0523;0;0,046;0;0,0418;0;0,0448;1,3964;3,3375;1,3964;0,4219;0,3808;0,2864;0;0,2826
0,0024003983;0,0024003983;0,0079444349;0,0014;0,0014;0,0013;0;0,0012;0,0765;0,0765;0,085;1;0,0854;0;0,0719;0;0,0679;0;0,0593;1,4132;5,2639;1,4132;0,3623;0,3762;0,2571;0;0,2844
0,0024003983;0,0024003983;0,0106596947;0,0031;0,0031;0,0024;0;0,0022;0,0766;0,0767;0,0766;0;0,066;0;0,0545;0;0,0561;0;0,0561;1,4294;2,9263;1,4294;0,0054;0,0129;0,4609;0;0,0066
0,0024003983;0,0024003983;0,0157886446;0,0022;0,0018;0,0015;0;0,0014;0,0767;0,0841;0,0767;1;0,0918;0;0,0685;0;0,0622;0;0,0514;1,4391;2,8514;1,4391;0,0058;0,0061;0,3716;0;0,253
0,0024003983;0,0024003983;0,0092592835;0,0012;0,0011;0,0011;0;0,0009;0,0767;0,0775;0,0767;1;0,1212;1;0,0942;1;0,0887;1;0,0826;1,4436;4,7914;1,4436;0,0104;0,0116;0,009;0;0,0116
0,0027000457;0,0027000457;0,0173859596;0,0037;0,0036;0,0024;0;0,0021;0,0772;0,0833;0,0772;1;0,0786;0;0,0687;0;0,0673;0;0,0646;1,4678;3,1426;1,4678;0,0115;0,0077;0,0254;0;0,4076
0,0027000457;0,0027000457;0,0100597292;0,0024;0,002;0,0017;0;0,0015;0,0774;0,1343;0,0774;1;0,104;1;0,0857;1;0,0828;0;0,0517;1,4715;2,4131;1,4715;0,0048;0,0076;0,1731;0;0,0242
0,0027000457;0,0027000457;0,0116598457;0,0027;0,0024;0,0022;0;0,0017;0,0776;0,0793;0,0776;1;0,0794;1;0,0779;0;0,0699;0;0,0654;1,4829;5,2195;1,4829;0,5433;0,5477;0,3768;0;0,3298
0,0027000457;0,0027000457;0,0134525299;0,0021;0,0022;0,0018;0;0,0017;0,0779;0,0779;0,0831;1;0,1352;1;0,0804;1;0,0876;1;0,0783;1,5112;2,5393;1,5112;0,3148;0,0041;0,294;0;0,2507
0,0027000457;0,0027000457;0,0118888617;0,0024;0,0021;0,0018;0;0,0017;0,078;0,0801;0,078;1;0,1007;0;0,0716;0;0,0682;0;0,0605;1,5198;2,9038;1,5198;0,0168;0,4907;0,0053;0;0,003
0,0027000457;0,0027000457;0,0092515945;0,0021;0,0017;0,0016;0;0,0014;0,0784;0,0918;0,0784;1;0,0859;0;0,0739;0;0,0599;0;0,0595;1,5325;3,0855;1,5325;0,0144;0,0185;0,2101;0;0,3329
0,0027000457;0,0027000457;0,0094133019;0,0049;0,0035;0,0032;0;0,0027;0,0788;0,083;0,0788;1;0,1134;1;0,1355;1;0,0929;0;0,0717;1,5359;4,9118;1,5359;0,7317;0,5945;0,3426;0;0,2617
0,0027000457;0,0027000457;0,0128125846;0,0018;0,0015;0,0013;0;0,0013;0,0788;0,0788;0,0834;1;0,0856;0;0,0739;0;0,0692;0;0,0608;1,5626;3,1392;1,5626;0,4261;0,0069;0,2842;0;0,2665
0,0027000457;0,0027000457;0,0110264122;0,0024;0,0023;0,0021;0;0,0021;0,0788;0,0792;0,0788;1;0,083;0;0,0623;0;0,0612;0;0,0566;1,5653;1,9835;1,5653;0,3612;0,0392;0,2901;0;0,0055
0,0027000457;0,0027000457;0,0074682832;0,0015;0,0015;0,0014;0;0,0012;0,0795;0,0876;0,0795;0;0,0732;0;0,0732;0;0,0675;0;0,0639;1,5719;2,9119;1,5719;0,4832;0,4195;0,2817;0;0,2791
0,0027000457;0,0027000457;0;0,0024;0,0025;0,0023;0;0,0022;0,0795;0,0887;0,0795;0;0,0646;0;0,0565;0;0,0578;0;0,0559;1,5902;2,3408;1,5902;0,3299;0,0044;0,1072;0;0,1826
0,0027000457;0,0027000457;0,0100585222;0,0028;0,0018;0,0017;0;0,0017;0,08;0,0951;0,08;0;0,0584;0;0,0508;0;0,0548;0;0,0458;1,5928;4,6084;1,5928;0,0144;0,0092;0,184;0;0,0707
0,002700448;0,002700448;0,0159338415;0,0023;0,0022;0,0018;0;0,0015;0,0806;0,088;0,0806;1;0,1021;1;0,1272;1;0,1098;0;0,0801;1,5963;2,9164;1,5963;0,0288;0,585;0,4838;0;0,4078
0,002700448;0,002700448;0,0142335892;0,0029;0,002;0,002;0;0,0017;0,081;0,09;0,081;0;0,023;0;0,0445;0;0,0453;0;0,038;1,6001;2,9023;1,6001;0,4117;0,0081;0,3126;0;0,2683
0,002700448;0,002700448;0,0106934905;0,0021;0,0021;0,0017;0;0,0014;0,081;0,0875;0,081;1;0,0813;1;0,0844;0;0,068;0;0,0697;1,6019;3;1,6019;0,2407;0,2882;0,2709;0;0,2087
0,002700448;0,002700448;0,011747852;0,0038;0,0029;0,0022;0;0,0021;0,081;0,0866;0,081;1;0,0973;0;0,0746;0;0,0576;0;0,055;1,6102;3,2592;1,6102;0,2643;0,256;0,2071;0;0,1576
0,002700448;0,002700448;0,0122020841;0,0017;0,0016;0,0014;0;0,0013;0,0816;0,0816;0,095;1;0,1266;0;0,0635;0;0,0522;0;0,0597;1,6343;2,5499;1,6343;0,026;0,043;0,0107;0;0,0088
0,002700448;0,002700448;0,0074863434;0,0011;0,001;0,0009;0;0,0009;0,0823;0,0823;0,0831;0;0,072;0;0,0774;0;0,0709;0;0,0679;1,6349;4,0955;1,6349;0,5435;0,0061;0,064;0;0,2645
0,002700448;0,002700448;0,0113447905;0,0026;0,0023;0,002;0;0,0021;0,0826;0,1005;0,0826;0;0,0736;0;0,0559;0;0,0628;0;0,0509;1,6406;3,5829;1,6406;0,0116;0,343;0,3037;0;0,2812
0,0030000508;0,0030000508;0,009679094;0,002;0,0018;0,0018;0;0,0017;0,083;0,0902;0,083;1;0,1149;1;0,1061;0;0,0821;0;0,0744;1,642;3,8966;1,642;0,0052;0,0178;0,3954;0;0,3074
0,0030000508;0,0030000508;0,0132553875;0,0026;0,0023;0,0023;0;0,0021;0,084;0,0945;0,084;1;0,1054;1;0,0851;0;0,0726;0;0,0743;1,6602;2,6983;1,6602;0,2106;0,183;0,1426;0;0,139
0,0030000508;0,0030000508;0,0098898485;0,0019;0,002;0,0018;0;0,0017;0,085;0,1094;0,085;0;0,066;0;0,0628;0;0,0461;0;0,0437;1,6927;2,883;1,6927;0,257;0,0048;0,0038;0;0,2149
0,0030000508;0,0030000508;0,0087824464;0,0018;0,0014;0,0014;0;0,0013;0,0854;0,0878;0,0854;1;0,0968;1;0,0903;1;0,0928;0;0,078;1,7013;3,6007;1,7013;0,0421;0,3015;0,2135;0;0,2017
0,0030000508;0,0030000508;0,0112859607;0,0028;0,0024;0,0021;0;0,0017;0,0862;0,0883;0,0862;0;0,0586;0;0,0534;0;0,0488;0;0,0458;1,7014;2,6788;1,7014;0,346;0,0185;0,2633;0;0,2319
0,0030000508;0,0030000508;0,0089476109;0,0042;0,0033;0,0016;0;0,0016;0,0865;0,0947;0,0865;0;0,0844;0;0,0832;0;0,0774;0;0,0651;1,7018;2,9641;1,7018;0,0099;0,0125;0,3534;0;0,0079
0,0030000508;0,0030000508;0,01576671;0,0023;0,0021;0,0022;0;0,0021;0,0866;0,0866;0,1015;0;0,0318;1;0,1053;1;0,0917;0;0,0676;1,7066;3,1871;1,7066;0,3071;0,2651;0,1897;0;0,1843
0,0030000508;0,0030000508;0,0135342479;0,0024;0,0023;0,0021;0;0,002;0,0871;0,105;0,0871;1;0,0948;1;0,0966;0;0,0822;0;0,0828;1,7251;2,9587;1,7251;0,0162;0,0101;0,3631;0;0,033
0,0030000508;0,0030000508;0,0203896463;0,003;0,0022;0,0019;0;0,0019;0,0872;0,0872;0,1358;0;0,0576;0;0,0658;0;0,0465;0;0,0455;1,747;3,3006;1,747;0,5573;0,393;0,3108;0;0,2569
0,0030000508;0,0030000508;0,0141367018;0,0028;0,0024;0,0022;0;0,0021;0,0879;0,1093;0,0879;0;0,0433;0;0,0342;0;0,0331;0;0,0276;1,7521;2,6972;1,7521;0,6336;0,0019;0,3774;0;0,3697
0,0030000508;0,0030000508;0,0141347349;0,0048;0,0034;0,0021;0;0,0019;0,0879;0,0917;0,0879;0;0,0656;0;0,0633;0;0,0542;0;0,0544;1,7553;3,631;1,7553;0,0045;0,0105;0,0054;0;0,4366
0,0030000508;0,0030000508;0,0106415153;0,003;0,0031;0,0017;0;0,0015;0,0883;0,1044;0,0883;1;0,1065;1;0,0955;0;0,0812;0;0,0722;1,7778;4,8638;1,7778;0,0178;0,6782;0,0061;0;0,5148
0,0030004978;0,0030004978;0,0104471743;0,0025;0,0022;0,002;0;0,0018;0,0887;0,0928;0,0887;1;0,1002;0;0,088;0;0,0794;0;0,0727;1,7887;2,5708;1,7887;0,002;0,391;0,0551;0;0,0054
0,0030004978;0,0030004978;0,0083377361;0,0016;0,0014;0,0014;0;0,0013;0,0899;0,1035;0,0899;0;0,0538;0;0,0486;0;0,0491;0;0,0436;1,8226;3,8799;1,8226;0,4921;0,4088;0,4017;0;0,3933
