inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;inf-norm-Clever-5-samples;inf-norm-Clever-20-samples;inf-norm-Clever-100-samples;;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;;2-norm-Clever-5-samples;;2-norm-Clever-20-samples;;2-norm-Clever-100-samples;;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;;1-norm-Clever-1024-samples
0,008400619;0,008400619;0,0176211819;0,0103;0,0096;0,0087;1;0,0088;0,2403;0,3015;0,2403;1;0,3412;1;0,2706;1;0,2429;0;0,2159;6,0584;7,5682;6,0584;0,018;0,3455;0,0055;0;0,6301
0,0084013939;0,0084013939;0,0147024989;0,0081;0,007;0,0053;0;0,0053;0,2425;0,2425;0,2758;0;0,0034;0;0,0131;1;0,3783;0;0,009;6,0612;8,5713;6,0612;0,0197;0,0071;0,0238;0;0,0056
0,0084013939;0,0084013939;0,0155035853;0,0066;0,0056;0,0051;0;0,0048;0,2426;0,2426;0,3245;0;0,0132;0;0,0339;1;0,3154;0;0,0148;6,1636;7,8498;6,1636;1,0503;0,0082;0,0128;0;0,0199
0,0084013939;0,0084013939;0,0101623535;0,0011;0,0012;0,0011;0;0,0011;0,2427;0,2427;0,2453;0;0,1698;0;0,1829;0;0,1599;0;0,1292;6,2199;11,0922;6,2199;0,0367;0,009;0,0061;0;0,0076
0,0087001473;0,0087001473;0,0165881515;0,0087;0,0083;0,0077;0;0,0067;0,2455;0,2455;0,3123;1;0,3407;1;0,2506;1;0,2594;0;0,2269;6,3598;9,2718;6,3598;0,0094;0,0151;0,0196;0;0,0096
0,0087001473;0,0087001473;0,0198337138;0,0046;0,0056;0,0056;0;0,0041;0,2455;0,2455;0,4193;0;0,0668;0;0,0158;1;0,4111;0;0,0015;6,4193;9,0738;6,4193;0,0056;0,015;0,0126;0;0,6719
0,0087001473;0,0087001473;0,0205954313;0,0042;0,0038;0,0036;0;0,0036;0,2458;0,2458;0,2482;1;0,3554;0;0,0048;0;0,0045;1;0,247;6,4571;11,1376;6,4571;0,0183;0,0027;0,8488;0;0,0023
0,0087001473;0,0087001473;0,0196143985;0,0114;0,0104;0,0084;0;0,007;0,2463;0,2463;0,2953;1;0,3173;1;0,2636;1;0,2665;0;0,2267;6,6236;6,6236;7,7163;0,0095;0,0195;0,0043;0;0,0063
0,0087014437;0,0087014437;0,0248333514;0,0102;0,0103;0,0099;0;0,0087;0,2473;0,2473;0,2703;0;0,0486;1;0,3502;1;0,2562;1;0,2726;6,6616;16,2578;6,6616;0,0043;0,0055;0,0212;0;0,0091
0,0087014437;0,0087014437;0,0174571276;0,0054;0,0053;0,005;0;0,0047;0,2483;0,2775;0,2483;1;0,3035;0;0,2429;0;0,2324;0;0,1992;6,7309;14,4489;6,7309;0,0206;0,0018;0,0069;0;0,0094
0,0090001523;0,0090001523;0,0212148726;0,0089;0,0087;0,0057;0;0,006;0,2486;0,2486;0,2944;0;0,0083;0;0,0132;0;0,0234;0;0,0067;6,8177;9,7231;6,8177;0,0118;1,1023;0,0033;0;0,0093
0,0090001523;0,0090001523;0,0114931464;0,0026;0,0028;0,0025;0;0,0023;0,2501;0,2501;0,3915;0;0,0149;1;0,2805;0;0,0064;0;0,0025;6,9276;6,9276;8,7981;0,0151;0,011;0,0164;0;0,0033
0,0090001523;0,0090001523;0,0194585621;0,0069;0,0067;0,006;0;0,0053;0,2506;0,2506;0,2765;0;0,0178;0;0,0025;0;0,017;1;0,2595;6,9746;8,8621;6,9746;0,0096;0,0053;0,1988;0;0,0151
0,0093001574;0,0093001574;0,0162870139;0,0143;0,0136;0,0123;1;0,0114;0,251;0,251;0,3038;0;0,0212;1;0,3016;0;0,0044;0;0,0577;6,9753;10,261;6,9753;0,0272;0,027;0,0109;0;0,043
0,0093001574;0,0093001574;0,0176463127;0,0082;0,0085;0,0075;0;0,0066;0,252;0,252;0,3084;0;0,0092;0;0,0398;0;0,0051;0;0,0019;7,0728;8,658;7,0728;0,0136;0,009;0,0069;0;0,0033
0,0093001574;0,0093001574;0,0471673012;0,0125;0,0123;0,0112;1;0,0106;0,2531;0,2945;0,2531;1;0,4523;0;0,0174;1;0,2943;1;0,3282;7,0863;10,2709;7,0863;0,0134;2,6324;0,0144;0;0,0117
0,0093001574;0,0093001574;0,0142941028;0,0106;0,0102;0,0093;0;0,0081;0,2543;0,2642;0,2543;0;0,2138;0;0,1656;0;0,165;0;0,141;7,2557;8,4477;7,2557;0,0051;0,0061;0,0091;0;0,0053
0,0093001574;0,0093001574;0,0175975561;0,0102;0,0087;0,0076;0;0,0076;0,2575;0,2575;0,2916;1;0,4666;0;0,0075;0;0,0049;0;0,0061;7,4069;10,559;7,4069;0,9384;0,6769;0,0052;0;0,4977
0,0093015432;0,0093015432;0,0276859999;0,0071;0,0072;0,0069;0;0,0064;0,2603;0,2603;0,2821;0;0,22;0;0,2289;0;0,2031;0;0,184;7,4154;13,6108;7,4154;1,5059;1,3606;0,0046;0;0,0017
0,0093015432;0,0093015432;0,018270418;0,0112;0,0092;0,009;0;0,0078;0,2651;0,3285;0,2651;0;0,264;0;0,2415;0;0,2084;0;0,2018;7,4686;11,5869;7,4686;2,5065;0,0072;0,0042;0;0,0062
0,0093015432;0,0093015432;0,0171665847;0,0078;0,0068;0,0054;0;0,0048;0,2656;0,2656;0,3172;0;0,0229;0;0,0091;0;0,0057;0;0,008;7,4903;11,1177;7,4903;0,0174;0,0045;0,0075;0;0,0161
0,009601593;0,009601593;0,022655338;0,0104;0,01;0,0095;0;0,0091;0,2659;0,2659;0,2921;1;0,3431;1;0,3006;0;0,2586;0;0,2336;7,5017;13,2406;7,5017;0,0334;0,0075;0,0108;0;0,0059
0,0099001676;0,0099001676;0,0184125602;0,0104;0,0098;0,0093;0;0,0087;0,2685;0,2685;0,2896;1;0,3108;1;0,2728;1;0,2707;0;0,2511;7,5394;7,5394;7,6499;1,8295;0,006;0,6413;0;0,0197
0,0099001676;0,0099001676;0,0187862515;0,0098;0,0062;0,0067;0;0,0066;0,2712;0,3411;0,2712;1;0,546;0;0,0047;0;0,0052;1;0,4391;7,5664;11,1027;7,5664;0,0125;0,0241;0,0598;0;0,0054
0,0099001676;0,0099001676;0,0171179175;0,0054;0,0052;0,0047;0;0,0046;0,2733;0,2881;0,2733;0;0,0441;0;0,0083;0;0,0041;0;0,0112;7,6322;8,7919;7,6322;0,008;0,0076;0,0128;0;0,0153
0,0099001676;0,0099001676;0,0172346532;0,0077;0,0076;0,0074;0;0,0068;0,2776;0,3262;0,2776;0;0,0184;0;0,0109;0;0,0037;0;0,0092;7,6881;9,5474;7,6881;0,0086;0,0106;0,0086;0;0,0138
0,0099001676;0,0099001676;0,0283989608;0,0158;0,0153;0,0142;1;0,0133;0,2828;0,2828;0,3819;0;0,0108;0;0,0033;1;0,352;0;0,2527;7,6929;9,5658;7,6929;0,0383;0,0144;0,0395;0;0,0235
0,0102001727;0,0102001727;0,0214179754;0,0056;0,0052;0,0052;0;0,0048;0,2846;0,2846;0,5408;0;0,0967;0;0,1867;0;0,1813;0;0,1741;7,6995;13,2292;7,6995;0,0511;0,0169;0,0221;0;0,0204
0,0102016926;0,0102016926;0,0373130441;0,0159;0,0137;0,0129;1;0,0124;0,2851;0,2851;0,3444;0;0,139;0;0,1111;0;0,1143;0;0,0926;7,7303;16,5088;7,7303;0,006;0,0385;0,0056;0;0,0059
0,0102016926;0,0102016926;0,0173590183;0,011;0,0096;0,0086;0;0,0074;0,286;0,3125;0,286;0;0,0105;0;0,0244;1;0,3912;0;0,0102;7,7599;17,0671;7,7599;0,0159;0,0108;0,0043;0;0,0049
0,0102016926;0,0102016926;0,0305832922;0,0109;0,0103;0,0097;0;0,009;0,287;0,3614;0,287;1;0,4054;0;0,0052;1;0,3464;1;0,311;7,7651;7,7651;8,4491;0,0031;0,0128;0,0155;0;0,7322
0,0105001777;0,0105001777;0,0238268673;0,0051;0,02;0,0183;1;0,0177;0,2896;0,3713;0,2896;0;0,1299;0;0,1553;0;0,1266;0;0,0924;7,7932;9,2344;7,7932;0,036;0,0103;0,007;0;0,0059
0,0105001777;0,0105001777;0,0181143284;0,0063;0,005;0,0041;0;0,0035;0,2897;0,3824;0,2897;0;0,232;0;0,2286;0;0,186;0;0,182;7,8774;10,3812;7,8774;0,0035;0,0128;0,0007;0;0,7054
0,0108001828;0,0108001828;0,015414387;0,0059;0,0053;0,0051;0;0,0048;0,2903;0,2903;0,4397;0;0,0075;0;0,0085;0;0,006;0;0,0016;7,9245;16,967;7,9245;0,0105;0,027;0,0051;0;0,0323
0,0108001828;0,0108001828;0,0201654471;0,0069;0,0046;0,0045;0;0,0039;0,2905;0,2971;0,2905;0;0,2088;0;0,1877;0;0,1621;0;0,1476;8,0008;9,6878;8,0008;0,0088;0,0094;0,3996;0;0,0061
0,0108001828;0,0108001828;0,014383018;0,0031;0,0027;0,0021;0;0,0022;0,2954;0,2954;0,3635;1;0,5047;0;0,0088;0;0,0033;1;0,3656;8,0128;11,9002;8,0128;0,0053;0,0184;0,0092;0;0,0149
0,0108001828;0,0108001828;0,0402613133;0,0178;0,0167;0,0156;1;0,0148;0,2957;0,3883;0,2957;1;0,3999;1;0,3468;1;0,3362;0;0,2575;8,0827;9,162;8,0827;0,0074;0,0049;0,01;0;0,0178
0,0108002424;0,0108002424;0,0261943638;0,0119;0,0115;0,0102;0;0,01;0,2958;0,3235;0,2958;1;0,3378;0;0,289;0;0,0025;0;0,232;8,168;8,168;11,8779;0,9462;0,7721;0,603;0;0,6103
0,0108010173;0,0108010173;0,0126967281;0,0028;0,0025;0,0021;0;0,0017;0,2967;0,2982;0,2967;0;0,1676;0;0,0063;0;0,0069;0;0,0058;8,1819;9,0888;8,1819;1,1963;0,0122;0,0161;0;0,9148
0,0108017921;0,0108017921;0,032294035;0,0098;0,0094;0,0092;0;0,0088;0,2977;0,3875;0,2977;0;0,0154;0;0,0388;0;0,0045;0;0,003;8,2553;13,6884;8,2553;0,0195;0,0173;0,0104;0;0,0424
0,0108017921;0,0108017921;0,0210769773;0,0087;0,0077;0,0068;0;0,0061;0,3009;0,3955;0,3009;1;0,3488;1;0,3717;1;0,3465;1;0,3118;8,3053;9,284;8,3053;0,0052;0,006;0,011;0;0,0078
0,0111001879;0,0111001879;0,0240908265;0,014;0,0124;0,0119;0;0,011;0,3033;0,3033;0,3874;1;0,3997;0;0,0231;0;0,0657;0;0,2786;8,3284;14,7681;8,3284;0,0169;0,0085;0,0183;0;0,0035
0,0111002922;0,0111002922;0,0137571394;0,0046;0,0031;0,003;0;0,0025;0,3048;0,3049;0,3048;0;0,0061;0;0,0099;0;0,0085;0;0,0059;8,3585;15,1459;8,3585;0,0447;0,0394;0,0473;0;0,0079
0,011400193;0,011400193;0,0275769979;0,0176;0,0172;0,0164;1;0,0161;0,3053;0,3053;0,3075;0;0,0273;1;0,3178;0;0,2083;0;0,1864;8,4213;14,0161;8,4213;6,0666;0,0105;0,0309;0;0,0477
0,011400193;0,011400193;0,0319465101;0,0165;0,0157;0,0149;1;0,0138;0,308;0,3695;0,308;0;0,0107;0;0,0134;0;0,0083;0;0,0111;8,4625;17,7969;8,4625;0,0243;0,0202;0,016;0;0,0177
0,0114018917;0,0114018917;0,0159934163;0,0063;0,0047;0,0045;0;0,0043;0,3095;0,4231;0,3095;1;0,5489;0;0,0141;0;0,0032;0;0,0019;8,5585;12,1894;8,5585;1,3589;0,9127;0,6551;0;0,0066
0,0117001981;0,0117001981;0,0254300535;0,0153;0,0147;0,0148;1;0,0142;0,3097;0,3527;0,3097;0;0,2005;0;0,1715;0;0,1652;0;0,1444;8,705;13,3656;8,705;0,0065;0,0079;0,7546;0;0,0079
0,0117011666;0,0117011666;0,0316329896;0,0129;0,0136;0,0129;1;0,0126;0,3108;0,3207;0,3108;1;0,3246;1;0,3154;0;0,2865;0;0,2563;8,7394;15,8629;8,7394;0,0173;0,0142;0,0074;0;0,0053
0,011961475;0,0174028873;0,011961475;0,0028;0,0026;0,0025;0;0,0023;0,3126;0,3392;0,3126;0;0,011;0;0,0201;0;0,0044;0;0,0175;8,8628;14,4439;8,8628;0,0104;0,0236;0,0257;0;3,7785
0,0120002031;0,0120002031;0,021869868;0,0104;0,0109;0,0098;0;0,0095;0,3174;0,3174;0,3546;0;0,0225;1;0,523;0;0,0071;0;0,0056;8,8767;10,2903;8,8767;0,0064;0,0186;0,0072;0;0,008
0,0120002031;0,0120002031;0,0214963406;0,0077;0,0068;0,007;0;0,0063;0,3197;0,4283;0,3197;0;0,0163;0;0,0095;0;0,0059;0;0,0188;8,9088;26,7205;8,9088;0,0105;0,0172;0,0372;0;0,0072
0,0120002031;0,0120002031;0,0347744077;0,0107;0,0107;0,01;0;0,0094;0,3252;0,3252;0,4615;0;0,0063;0;0,0089;0;0,0128;0;0,0041;9,0016;20,9036;9,0016;0,0845;0,0084;0,0127;0;0,0276
0,0120002031;0,0120002031;0,0272874832;0,0118;0,0111;0,0107;0;0,0094;0,3265;0,3668;0,3265;1;0,3582;0;0,2301;0;0,301;0;0,2709;9,0529;15,2256;9,0529;0,0068;0,0061;0,901;0;0,0921
0,0123002082;0,0123002082;0,0225422084;0,0172;0,0163;0,0145;1;0,014;0,3298;0,3298;0,384;0;0,0157;0;0,0094;0;0,0046;0;0,019;9,2195;12,4643;9,2195;0,0277;0,047;0,0117;0;0,0067
0,0123002082;0,0123002082;0,0271390378;0,0087;0,0083;0,0077;0;0,0072;0,3377;0,3902;0,3377;1;0,4247;1;0,4113;1;0,3586;0;0,2691;9,243;9,714;9,243;0,9049;0,0074;0,009;0;0,0028
0,0123002082;0,0123002082;0,0214229971;0,0087;0,0083;0,0076;0;0,0073;0,3387;0,3396;0,3387;0;0,3201;0;0,3161;0;0,299;0;0,2722;9,2435;15,8075;9,2435;0,0444;0,0154;0,0037;0;0,012
0,0123020411;0,0123020411;0,0236371458;0,0162;0,015;0,0145;1;0,0129;0,3461;0,3461;0,3974;0;0,0093;0;0,0295;0;0,0076;0;0,0223;9,291;15,1821;9,291;0,0304;0,027;0,0232;0;0,0322
0,0123020411;0,0123020411;0,0338539779;0,0144;0,0153;0,0139;1;0,0133;0,3515;0,4396;0,3515;1;0,4501;0;0,011;0;0,0106;1;0,3833;9,298;9,298;9,9071;0,019;0,0602;0,0115;0;0,0082
0,0126002133;0,0126002133;0,0293933451;0,0178;0,016;0,0161;1;0,0151;0,3526;0,3526;0,3651;0;0,015;1;0,5953;0;0,0145;0;0,0097;9,3052;15,478;9,3052;0,0331;0,0143;0,0334;0;0,0031
0,0126002133;0,0126002133;0,0257292986;0,0142;0,0134;0,0122;0;0,0117;0,3565;0,3565;0,4783;0;0,0091;0;0,0018;0;0,0179;0;0,0015;9,3103;10,0533;9,3103;0,0139;0,0068;0,0137;0;0,0057
0,0126002133;0,0126002133;0,0248599052;0,0148;0,015;0,0142;1;0,0137;0,3586;0,3586;0,4558;0;0,0148;0;0,0091;0;0,0099;0;0,0156;9,5458;9,5458;10,2838;0,0078;0,0477;0,0059;0;0,0029
0,0126005411;0,0126005411;0,0300675333;0,0156;0,0159;0,014;1;0,0132;0,3671;0,3671;0,4171;1;0,549;0;0,0065;0;0,2079;1;0,3751;9,844;9,844;10,1085;0,0077;0,0054;0,012;0;0,0303
0,0129002184;0,0129002184;0,0176126063;0,0159;0,0141;0,0127;0;0,0124;0,3679;0,3679;0,4371;0;0,004;0;0,0137;0;0,016;0;0,01;9,8456;11,153;9,8456;0,0902;0,0099;0,0135;0;0,0092
0,0129013658;0,0129013658;0,0283918679;0,0169;0,0167;0,0161;1;0,0156;0,3692;0,3737;0,3692;0;0,3361;0;0,3075;0;0,2699;0;0,2851;9,8642;14,0613;9,8642;0,0146;0,0115;0,0073;0;1,0998
0,0129021406;0,0129021406;0,0375386477;0,0131;0,014;0,0112;0;0,0114;0,3697;0,3697;0,3707;0;0,2773;0;0,238;0;0,2054;0;0,198;9,8986;9,8986;12,634;0,0107;0,0174;0,0076;0;0,0033
0,0132002234;0,0132002234;0,0316466689;0,0088;0,0085;0,0073;0;0,0077;0,3716;0,4619;0,3716;0;0,0056;0;0,0086;0;0,0112;0;0,0083;9,9191;12,2776;9,9191;0,0601;0,0094;0,0119;0;0,0313
0,0132002234;0,0132002234;0,0555000603;0,02;0,0184;0,0175;1;0,0161;0,3722;0,3722;0,3901;0;0,0053;0;0,0041;0;0,0052;1;0,3872;9,9342;15,2005;9,9342;0,0047;0,0049;0,0056;0;0,0062
0,0135002285;0,0135002285;0,0413392186;0,0172;0,0156;0,0152;1;0,0141;0,3764;0,397;0,3764;1;0,428;1;0,4153;0;0,2728;0;0,1756;10,2863;15,9812;10,2863;0,0251;0,019;0,0112;0;0,0155
0,0135002285;0,0135002285;0,0283181667;0,0122;0,012;0,011;0;0,0108;0,3797;0,4692;0,3797;0;0,0071;0;0,0065;1;0,4944;0;0,0039;10,3566;10,3566;12,0687;0,0216;0,007;1,9428;0;0,0084
0,0135002285;0,0135002285;0,0228221118;0,0075;0,0068;0,0042;0;0,0038;0,3815;0,3815;0,5601;0;0,2265;0;0,0225;0;0,3553;0;0,0079;10,4565;18,5429;10,4565;0,0073;0,0049;0,2317;0;0,0175
0,0135006905;0,0135006905;0,0268123448;0,0175;0,0159;0,0149;1;0,0152;0,387;0,387;0,4144;0;0,1014;1;0,5049;1;0,4694;1;0,4379;10,5686;15,6358;10,5686;0,0296;0,0051;0,0117;0;0,0019
0,0135014653;0,0135014653;0,0356489122;0,0182;0,0169;0,0168;1;0,0154;0,3871;0,3871;0,5697;0;0,0297;0;0,0093;0;0,0255;0;0,0121;10,6826;18,9804;10,6826;0,0152;0,0052;0,0064;0;0,0395
0,01380229;0,01380229;0,0260619968;0,0149;0,0146;0,0141;0;0,0133;0,3875;0,3875;0,5496;0;0,0815;1;0,5008;0;0,0261;0;0,2372;10,9247;12,6234;10,9247;0,0048;0,0729;0,0267;0;0,0099
0,01380229;0,01380229;0,0240794122;0,018;0,0189;0,0178;1;0,017;0,3911;0,5131;0,3911;0;0,0169;0;0,0711;0;0,0124;0;0,0145;11,1403;17,2456;11,1403;0,0118;0,0089;0,0087;0;0,0104
0,0141002387;0,0141002387;0,0317350328;0,023;0,0222;0,0215;1;0,0202;0,3917;0,3917;0,684;1;0,5187;0;0,0102;0;0,013;0;0,0042;11,2311;14,69;11,2311;0,0086;0,0087;0,0032;0;0,8959
0,01410079;0,01410079;0,0325650871;0,0145;0,015;0,0137;0;0,0128;0,3929;0,3929;0,4305;0;0,0223;1;0,4633;1;0,4784;0;0,0054;11,2508;12,5895;11,2508;0,0178;0,0355;0,0201;0;0,0046
0,0144023895;0,0144023895;0,0641252697;0,0216;0,0207;0,0201;1;0,0196;0,3987;0,3987;0,5342;0;0,2849;0;0,0127;0;0,345;0;0,0042;11,2819;16,2072;11,2819;0,0043;0,0241;0,013;0;0,0064
0,0147002488;0,0147002488;0,0303904712;0,023;0,0223;0,0202;1;0,0209;0,4009;0,4216;0,4009;0;0,0182;0;0,0058;0;0,0057;0;0,0069;11,7103;11,7103;12,2481;0,0155;0,025;0,0401;0;0,0096
0,0147002488;0,0147002488;0,0282462686;0,0187;0,0186;0,0176;1;0,017;0,404;0,404;0,4151;0;0,0109;0;0,0232;0;0,0266;0;0,0231;11,7867;15,9949;11,7867;0,0058;0,0085;0,0051;0;0,0147
0,0147002488;0,0147002488;0;0,0169;0,0152;0,0141;0;0,0133;0,4111;0,4111;0,4321;1;0,5909;0;0,0045;1;0,4286;0;0,0057;11,7891;17,2479;11,7891;0,0105;0,0101;1,4527;0;0,0067
0,0147024393;0,0147024393;0,0270535946;0,0146;0,0151;0,0143;0;0,0132;0,4164;0,5218;0,4164;0;0,0081;0;0,0249;0;0,0064;1;0,4165;11,8014;18,352;11,8014;0,012;0,0156;0,0209;0;0,0113
0,0150002539;0,0150002539;0,016866304;0,0146;0,0121;0,0121;0;0,0097;0,4205;0,4429;0,4205;0;0,0106;0;0,0087;0;0,0115;0;0,005;12,2939;15,72;12,2939;0,0089;0,0284;0,4565;0;0,0179
0,0150002539;0,0150002539;0,0261462666;0,0145;0,014;0,0132;0;0,0134;0,4242;0,5006;0,4242;0;0,0219;0;0,0148;0;0,0415;0;0,005;12,4587;20,9707;12,4587;0,0115;0,0116;0,3685;0;0,0084
0,0150002539;0,0150002539;0,0237691253;0,0139;0,0137;0,0124;0;0,0126;0,425;0,425;0,5439;0;0,0105;0;0,0489;0;0,3963;0;0,3478;12,5605;24,6072;12,5605;0,0442;0,011;3,0394;0;0,0179
0,0150024891;0,0150024891;0,0319482982;0,0234;0,0219;0,0216;1;0,0201;0,4315;0,4315;0,5066;0;0,0113;0;0,0249;0;0,0252;0;0,0089;13,0003;13,4589;13,0003;5,7093;0,0098;0,0281;0;0,0278
0,0156025887;0,0156025887;0,0300444067;0,0217;0,0227;0,0215;1;0,0201;0,4367;0,4367;1,1497;1;0,4673;0;0,0531;0;0,01;0;0,3623;13,3755;16,1424;13,3755;0,0696;0,0206;0,0436;0;0,0529
0,0159002692;0,0159002692;0,0399713218;0,0118;0,0125;0,0115;0;0,0113;0,4467;0,4467;0,5611;0;0,0273;1;0,5654;0;0,4345;0;0,4123;13,6393;14,9001;13,6393;0,0288;0,0196;0,0101;0;0,009
0,0165004134;0,0165004134;0,0221634209;0,0117;0,0104;0,0102;0;0,0104;0,4566;0,5345;0,4566;0;0,0169;0;0,02;0;0,0044;0;0,0032;14,1244;14,1244;14,8317;0,0077;0,0048;0,011;0;0,0367
0,0168012381;0,0168012381;0,0257785916;0,0138;0,0136;0,0132;0;0,0124;0,4618;0,4808;0,4618;0;0,0387;0;0,0362;1;0,5429;0;0,0097;14,193;18,4393;14,193;0,0032;0,0026;0,0087;0;0,0072
0,0171002895;0,0171002895;0,0302281082;0,0153;0,0149;0,0143;0;0,0135;0,4659;0,4659;0,4891;1;0,6553;0;0,0055;0;0,0074;0;0,0136;14,216;21,2506;14,216;0,0066;0,0339;0,0967;0;0,0072
0,0174002945;0,0174002945;0,0321390927;0,0233;0,0209;0,0184;1;0,0183;0,468;0,468;0,6446;0;0,0147;0;0,0103;0;0,0217;0;0,0063;14,6487;16,2758;14,6487;0,0238;0,0178;1,2338;0;0,0072
0,0177002996;0,0177002996;0,0222881138;0,0105;0,0106;0,0099;0;0,0097;0,4805;0,6049;0,4805;0;0,0086;0;0,0057;0;0,0075;0;0,0018;14,8332;14,8332;15,2804;0,0145;0,0469;0,029;0;0,02
0,0183003098;0,0183003098;0,0266894698;0,0182;0,018;0,0172;0;0,0165;0,5105;0,5105;0,837;0;0,0235;0;0,0412;0;0,0115;0;0,009;14,8673;17,0873;14,8673;0,0366;0,0298;0,0376;0;0,0135
0,0183030367;0,0183030367;0,043707341;0,0151;0,0155;0,0147;0;0,0147;0,5153;0,5153;0,5224;0;0,0844;0;0,0946;0;0,068;0;0,0635;16,7963;30,635;16,7963;2,5351;0,0073;0,2649;0;0,0095
0,0183030367;0,0183030367;0,0261338353;0,012;0,0119;0,0106;0;0,0104;0,5164;0,5164;0,6315;0;0,0112;0;0,0374;0;0,015;0;0,0211;17,053;19,4223;17,053;0,0087;0,0215;0,0092;0;0,011
0,0198017359;0,0198017359;0,0302401483;0,0138;0,0142;0,0134;0;0,0125;0,518;0,518;0,5727;0;0,0214;0;0,025;0;0,008;1;0,6553;17,5876;19,4638;17,5876;0,0582;0,0113;0,0317;0;3,1024
0,0213035345;0,0213035345;0,0328779519;0,0187;0,0177;0,0165;0;0,0159;0,5326;0,6664;0,5326;0;0,0173;0;0,0081;0;0,018;0;0,0068;18,6116;20,1938;18,6116;8,8309;0,0224;0,0137;0;0,0293
0,0222036839;0,0222036839;0,0417272151;0,0223;0,0213;0,0211;0;0,0204;0,5759;0,7485;0,5759;0;0,0073;0;0,0088;0;0,0144;0;0,0403;19,878;24,5379;19,878;0,0249;0,1243;0,01;0;0,0074
0,0258027315;0,0258027315;0,0340519845;0,0222;0,0196;0,0193;0;0,0188;0,6553;0,6553;0,6967;0;0,0092;0;0,0071;0;0,0064;0;0,0093;20,8274;20,8274;21,6487;0,022;0,0406;0,0399;0;0,0839
;;;;;;53;;;;;176;;124;;96;;72;;;;;;;;0;
